event_id: EVT00000001, load_id: LOAD00000001, trip_id: TRIP00000001, event_type: Pickup, facility_id: FAC00034, scheduled_datetime: 2022-01-01 18:00:00.000000, actual_datetime: 2022-01-01 20:58:55.918185, detention_minutes: 0, on_time_flag: False, location_city: Houston, location_state: TX
event_id: EVT00000099, load_id: LOAD00000050, trip_id: TRIP00000050, event_type: Pickup, facility_id: FAC00048, scheduled_datetime: 2022-01-01 14:00:00.000000, actual_datetime: 2022-01-01 16:24:06.315168, detention_minutes: 68, on_time_flag: False, location_city: Las Vegas, location_state: NV
event_id: EVT00000100, load_id: LOAD00000050, trip_id: TRIP00000050, event_type: Delivery, facility_id: FAC00045, scheduled_datetime: 2022-01-01 20:54:06.315168, actual_datetime: 2022-01-01 22:49:12.331321, detention_minutes: 65, on_time_flag: True, location_city: Los Angeles, location_state: CA
event_id: EVT00000101, load_id: LOAD00000051, trip_id: TRIP00000051, event_type: Pickup, facility_id: FAC00048, scheduled_datetime: 2022-01-01 16:00:00.000000, actual_datetime: 2022-01-01 16:43:49.407217, detention_minutes: 0, on_time_flag: True, location_city: Kansas City, location_state: MO
event_id: EVT00000102, load_id: LOAD00000051, trip_id: TRIP00000051, event_type: Delivery, facility_id: FAC00001, scheduled_datetime: 2022-01-02 06:01:49.407217, actual_datetime: 2022-01-02 10:12:37.457821, detention_minutes: 82, on_time_flag: False, location_city: Atlanta, location_state: GA
event_id: EVT00000103, load_id: LOAD00000052, trip_id: TRIP00000052, event_type: Pickup, facility_id: FAC00035, scheduled_datetime: 2022-01-01 15:00:00.000000, actual_datetime: 2022-01-01 18:04:25.810709, detention_minutes: 22, on_time_flag: False, location_city: Charlotte, location_state: NC
event_id: EVT00000104, load_id: LOAD00000052, trip_id: TRIP00000052, event_type: Delivery, facility_id: FAC00018, scheduled_datetime: 2022-01-03 01:34:25.810709, actual_datetime: 2022-01-03 05:35:08.328846, detention_minutes: 37, on_time_flag: False, location_city: Denver, location_state: CO
event_id: EVT00000105, load_id: LOAD00000053, trip_id: TRIP00000053, event_type: Pickup, facility_id: FAC00025, scheduled_datetime: 2022-01-01 09:00:00.000000, actual_datetime: 2022-01-01 08:24:52.640086, detention_minutes: 116, on_time_flag: True, location_city: Kansas City, location_state: MO
event_id: EVT00000106, load_id: LOAD00000053, trip_id: TRIP00000053, event_type: Delivery, facility_id: FAC00024, scheduled_datetime: 2022-01-01 23:12:52.640086, actual_datetime: 2022-01-02 04:57:51.215056, detention_minutes: 51, on_time_flag: False, location_city: Atlanta, location_state: GA
event_id: EVT00000107, load_id: LOAD00000054, trip_id: TRIP00000054, event_type: Pickup, facility_id: FAC00045, scheduled_datetime: 2022-01-01 09:00:00.000000, actual_datetime: 2022-01-01 10:43:03.945992, detention_minutes: 65, on_time_flag: True, location_city: Charlotte, location_state: NC
event_id: EVT00000108, load_id: LOAD00000054, trip_id: TRIP00000054, event_type: Delivery, facility_id: FAC00002, scheduled_datetime: 2022-01-01 20:25:03.945992, actual_datetime: 2022-01-01 19:39:44.218940, detention_minutes: 0, on_time_flag: True, location_city: Memphis, location_state: TN
event_id: EVT00000109, load_id: LOAD00000055, trip_id: TRIP00000055, event_type: Pickup, facility_id: FAC00016, scheduled_datetime: 2022-01-01 10:00:00.000000, actual_datetime: 2022-01-01 10:37:07.933358, detention_minutes: 129, on_time_flag: True, location_city: Charlotte, location_state: NC
event_id: EVT00000110, load_id: LOAD00000055, trip_id: TRIP00000055, event_type: Delivery, facility_id: FAC00045, scheduled_datetime: 2022-01-03 03:31:07.933358, actual_datetime: 2022-01-03 05:57:14.385350, detention_minutes: 110, on_time_flag: False, location_city: Seattle, location_state: WA
event_id: EVT00000111, load_id: LOAD00000056, trip_id: TRIP00000056, event_type: Pickup, facility_id: FAC00002, scheduled_datetime: 2022-01-01 17:00:00.000000, actual_datetime: 2022-01-01 16:32:43.281530, detention_minutes: 82, on_time_flag: True, location_city: Las Vegas, location_state: NV
event_id: EVT00000112, load_id: LOAD00000056, trip_id: TRIP00000056, event_type: Delivery, facility_id: FAC00028, scheduled_datetime: 2022-01-02 16:32:43.281530, actual_datetime: 2022-01-02 15:08:57.878182, detention_minutes: 14, on_time_flag: True, location_city: Dallas, location_state: TX
event_id: EVT00000113, load_id: LOAD00000057, trip_id: TRIP00000057, event_type: Pickup, facility_id: FAC00010, scheduled_datetime: 2022-01-01 16:00:00.000000, actual_datetime: 2022-01-01 16:44:20.731602, detention_minutes: 70, on_time_flag: True, location_city: Memphis, location_state: TN
event_id: EVT00000114, load_id: LOAD00000057, trip_id: TRIP00000057, event_type: Delivery, facility_id: FAC00044, scheduled_datetime: 2022-01-03 02:38:20.731602, actual_datetime: 2022-01-03 01:42:31.576071, detention_minutes: 38, on_time_flag: True, location_city: Los Angeles, location_state: CA
event_id: EVT00000115, load_id: LOAD00000058, trip_id: TRIP00000058, event_type: Pickup, facility_id: FAC00013, scheduled_datetime: 2022-01-01 10:00:00.000000, actual_datetime: 2022-01-01 11:55:32.129982, detention_minutes: 0, on_time_flag: True, location_city: Dallas, location_state: TX
event_id: EVT00000116, load_id: LOAD00000058, trip_id: TRIP00000058, event_type: Delivery, facility_id: FAC00028, scheduled_datetime: 2022-01-02 01:01:32.129982, actual_datetime: 2022-01-02 01:38:07.424463, detention_minutes: 211, on_time_flag: True, location_city: Denver, location_state: CO
event_id: EVT00000117, load_id: LOAD00000059, trip_id: TRIP00000059, event_type: Pickup, facility_id: FAC00048, scheduled_datetime: 2022-01-01 08:00:00.000000, actual_datetime: 2022-01-01 08:08:49.912143, detention_minutes: 90, on_time_flag: True, location_city: Kansas City, location_state: MO
event_id: EVT00000118, load_id: LOAD00000059, trip_id: TRIP00000059, event_type: Delivery, facility_id: FAC00026, scheduled_datetime: 2022-01-02 11:50:49.912143, actual_datetime: 2022-01-02 10:51:53.563739, detention_minutes: 21, on_time_flag: True, location_city: Portland, location_state: OR
event_id: EVT00000119, load_id: LOAD00000060, trip_id: TRIP00000060, event_type: Pickup, facility_id: FAC00050, scheduled_datetime: 2022-01-01 12:00:00.000000, actual_datetime: 2022-01-01 10:11:31.644086, detention_minutes: 173, on_time_flag: True, location_city: Denver, location_state: CO
event_id: EVT00000120, load_id: LOAD00000060, trip_id: TRIP00000060, event_type: Delivery, facility_id: FAC00036, scheduled_datetime: 2022-01-01 20:47:31.644086, actual_datetime: 2022-01-01 22:24:04.328466, detention_minutes: 44, on_time_flag: True, location_city: Kansas City, location_state: MO
event_id: EVT00000121, load_id: LOAD00000061, trip_id: TRIP00000061, event_type: Pickup, facility_id: FAC00002, scheduled_datetime: 2022-01-01 13:00:00.000000, actual_datetime: 2022-01-01 13:54:27.607711, detention_minutes: 17, on_time_flag: True, location_city: Las Vegas, location_state: NV
event_id: EVT00000122, load_id: LOAD00000061, trip_id: TRIP00000061, event_type: Delivery, facility_id: FAC00040, scheduled_datetime: 2022-01-02 11:18:27.607711, actual_datetime: 2022-01-02 10:06:29.928527, detention_minutes: 182, on_time_flag: True, location_city: Kansas City, location_state: MO
event_id: EVT00000123, load_id: LOAD00000062, trip_id: TRIP00000062, event_type: Pickup, facility_id: FAC00031, scheduled_datetime: 2022-01-01 11:00:00.000000, actual_datetime: 2022-01-01 13:52:14.063151, detention_minutes: 157, on_time_flag: False, location_city: Phoenix, location_state: AZ
event_id: EVT00000124, load_id: LOAD00000062, trip_id: TRIP00000062, event_type: Delivery, facility_id: FAC00014, scheduled_datetime: 2022-01-03 07:10:14.063151, actual_datetime: 2022-01-03 06:19:14.783080, detention_minutes: 162, on_time_flag: True, location_city: Philadelphia, location_state: PA
event_id: EVT00000125, load_id: LOAD00000063, trip_id: TRIP00000063, event_type: Pickup, facility_id: FAC00045, scheduled_datetime: 2022-01-01 10:00:00.000000, actual_datetime: 2022-01-01 10:43:36.154859, detention_minutes: 165, on_time_flag: True, location_city: Dallas, location_state: TX
event_id: EVT00000126, load_id: LOAD00000063, trip_id: TRIP00000063, event_type: Delivery, facility_id: FAC00006, scheduled_datetime: 2022-01-01 23:37:36.154859, actual_datetime: 2022-01-02 01:55:47.933342, detention_minutes: 196, on_time_flag: False, location_city: Denver, location_state: CO
event_id: EVT00000127, load_id: LOAD00000064, trip_id: TRIP00000064, event_type: Pickup, facility_id: FAC00028, scheduled_datetime: 2022-01-01 12:00:00.000000, actual_datetime: 2022-01-01 14:06:53.882735, detention_minutes: 175, on_time_flag: False, location_city: Seattle, location_state: WA
event_id: EVT00000128, load_id: LOAD00000064, trip_id: TRIP00000064, event_type: Delivery, facility_id: FAC00008, scheduled_datetime: 2022-01-03 07:06:53.882735, actual_datetime: 2022-01-03 07:38:31.874033, detention_minutes: 81, on_time_flag: True, location_city: Indianapolis, location_state: IN
event_id: EVT00000129, load_id: LOAD00000065, trip_id: TRIP00000065, event_type: Pickup, facility_id: FAC00012, scheduled_datetime: 2022-01-01 15:00:00.000000, actual_datetime: 2022-01-01 17:51:42.881616, detention_minutes: 8, on_time_flag: False, location_city: Houston, location_state: TX
event_id: EVT00000130, load_id: LOAD00000065, trip_id: TRIP00000065, event_type: Delivery, facility_id: FAC00049, scheduled_datetime: 2022-01-02 04:39:42.881616, actual_datetime: 2022-01-02 04:18:55.080134, detention_minutes: 139, on_time_flag: True, location_city: Memphis, location_state: TN
event_id: EVT00000131, load_id: LOAD00000066, trip_id: TRIP00000066, event_type: Pickup, facility_id: FAC00043, scheduled_datetime: 2022-01-01 07:00:00.000000, actual_datetime: 2022-01-01 10:28:14.992574, detention_minutes: 133, on_time_flag: False, location_city: Minneapolis, location_state: MN
event_id: EVT00000132, load_id: LOAD00000066, trip_id: TRIP00000066, event_type: Delivery, facility_id: FAC00047, scheduled_datetime: 2022-01-02 07:34:14.992574, actual_datetime: 2022-01-02 04:42:07.611238, detention_minutes: 0, on_time_flag: False, location_city: Atlanta, location_state: GA
event_id: EVT00000133, load_id: LOAD00000067, trip_id: TRIP00000067, event_type: Pickup, facility_id: FAC00009, scheduled_datetime: 2022-01-01 11:00:00.000000, actual_datetime: 2022-01-01 14:10:03.426897, detention_minutes: 96, on_time_flag: False, location_city: Columbus, location_state: OH
event_id: EVT00000134, load_id: LOAD00000067, trip_id: TRIP00000067, event_type: Delivery, facility_id: FAC00030, scheduled_datetime: 2022-01-03 06:10:03.426897, actual_datetime: 2022-01-03 05:15:42.502952, detention_minutes: 158, on_time_flag: True, location_city: Los Angeles, location_state: CA
event_id: EVT00000135, load_id: LOAD00000068, trip_id: TRIP00000068, event_type: Pickup, facility_id: FAC00050, scheduled_datetime: 2022-01-01 11:00:00.000000, actual_datetime: 2022-01-01 13:58:30.070888, detention_minutes: 32, on_time_flag: False, location_city: Miami, location_state: FL
event_id: EVT00000136, load_id: LOAD00000068, trip_id: TRIP00000068, event_type: Delivery, facility_id: FAC00031, scheduled_datetime: 2022-01-02 12:28:30.070888, actual_datetime: 2022-01-02 14:02:53.317157, detention_minutes: 0, on_time_flag: True, location_city: Dallas, location_state: TX
event_id: EVT00000137, load_id: LOAD00000069, trip_id: TRIP00000069, event_type: Pickup, facility_id: FAC00029, scheduled_datetime: 2022-01-01 17:00:00.000000, actual_datetime: 2022-01-01 17:15:17.952653, detention_minutes: 0, on_time_flag: True, location_city: Miami, location_state: FL
event_id: EVT00000138, load_id: LOAD00000069, trip_id: TRIP00000069, event_type: Delivery, facility_id: FAC00001, scheduled_datetime: 2022-01-03 10:45:17.952653, actual_datetime: 2022-01-03 09:10:04.116084, detention_minutes: 72, on_time_flag: True, location_city: Denver, location_state: CO
event_id: EVT00000139, load_id: LOAD00000070, trip_id: TRIP00000070, event_type: Pickup, facility_id: FAC00028, scheduled_datetime: 2022-01-01 08:00:00.000000, actual_datetime: 2022-01-01 10:14:01.149459, detention_minutes: 52, on_time_flag: False, location_city: Phoenix, location_state: AZ
event_id: EVT00000140, load_id: LOAD00000070, trip_id: TRIP00000070, event_type: Delivery, facility_id: FAC00003, scheduled_datetime: 2022-01-02 00:26:01.149459, actual_datetime: 2022-01-02 03:32:28.357242, detention_minutes: 211, on_time_flag: False, location_city: Denver, location_state: CO
event_id: EVT00000141, load_id: LOAD00000071, trip_id: TRIP00000071, event_type: Pickup, facility_id: FAC00040, scheduled_datetime: 2022-01-01 16:00:00.000000, actual_datetime: 2022-01-01 15:50:43.508029, detention_minutes: 10, on_time_flag: True, location_city: Chicago, location_state: IL
event_id: EVT00000142, load_id: LOAD00000071, trip_id: TRIP00000071, event_type: Delivery, facility_id: FAC00018, scheduled_datetime: 2022-01-02 04:20:43.508029, actual_datetime: 2022-01-02 04:38:59.346985, detention_minutes: 0, on_time_flag: True, location_city: Charlotte, location_state: NC
event_id: EVT00000143, load_id: LOAD00000072, trip_id: TRIP00000072, event_type: Pickup, facility_id: FAC00014, scheduled_datetime: 2022-01-02 08:00:00.000000, actual_datetime: 2022-01-02 08:43:16.247835, detention_minutes: 0, on_time_flag: True, location_city: Las Vegas, location_state: NV
event_id: EVT00000144, load_id: LOAD00000072, trip_id: TRIP00000072, event_type: Delivery, facility_id: FAC00014, scheduled_datetime: 2022-01-04 03:43:16.247835, actual_datetime: 2022-01-04 07:08:51.886133, detention_minutes: 11, on_time_flag: False, location_city: New York, location_state: NY
event_id: EVT00000145, load_id: LOAD00000073, trip_id: TRIP00000073, event_type: Pickup, facility_id: FAC00048, scheduled_datetime: 2022-01-02 18:00:00.000000, actual_datetime: 2022-01-02 18:38:44.095417, detention_minutes: 164, on_time_flag: True, location_city: Portland, location_state: OR
event_id: EVT00000146, load_id: LOAD00000073, trip_id: TRIP00000073, event_type: Delivery, facility_id: FAC00036, scheduled_datetime: 2022-01-04 08:38:44.095417, actual_datetime: 2022-01-04 10:56:09.586783, detention_minutes: 207, on_time_flag: False, location_city: Detroit, location_state: MI
event_id: EVT00000147, load_id: LOAD00000074, trip_id: TRIP00000074, event_type: Pickup, facility_id: FAC00005, scheduled_datetime: 2022-01-02 07:00:00.000000, actual_datetime: 2022-01-02 08:49:00.625747, detention_minutes: 0, on_time_flag: True, location_city: Philadelphia, location_state: PA
event_id: EVT00000148, load_id: LOAD00000074, trip_id: TRIP00000074, event_type: Delivery, facility_id: FAC00025, scheduled_datetime: 2022-01-04 12:25:00.625747, actual_datetime: 2022-01-04 15:56:38.623988, detention_minutes: 214, on_time_flag: False, location_city: Seattle, location_state: WA
event_id: EVT00000149, load_id: LOAD00000075, trip_id: TRIP00000075, event_type: Pickup, facility_id: FAC00032, scheduled_datetime: 2022-01-02 08:00:00.000000, actual_datetime: 2022-01-02 11:59:42.564073, detention_minutes: 43, on_time_flag: False, location_city: Seattle, location_state: WA
event_id: EVT00000150, load_id: LOAD00000075, trip_id: TRIP00000075, event_type: Delivery, facility_id: FAC00019, scheduled_datetime: 2022-01-04 03:53:42.564073, actual_datetime: 2022-01-04 07:55:55.253004, detention_minutes: 138, on_time_flag: False, location_city: Houston, location_state: TX
event_id: EVT00000151, load_id: LOAD00000076, trip_id: TRIP00000076, event_type: Pickup, facility_id: FAC00029, scheduled_datetime: 2022-01-02 17:00:00.000000, actual_datetime: 2022-01-02 18:13:43.332415, detention_minutes: 9, on_time_flag: True, location_city: Columbus, location_state: OH
event_id: EVT00000152, load_id: LOAD00000076, trip_id: TRIP00000076, event_type: Delivery, facility_id: FAC00020, scheduled_datetime: 2022-01-03 06:49:43.332415, actual_datetime: 2022-01-03 05:15:39.958356, detention_minutes: 73, on_time_flag: True, location_city: Kansas City, location_state: MO
event_id: EVT00000153, load_id: LOAD00000077, trip_id: TRIP00000077, event_type: Pickup, facility_id: FAC00002, scheduled_datetime: 2022-01-02 06:00:00.000000, actual_datetime: 2022-01-02 07:08:20.109377, detention_minutes: 42, on_time_flag: True, location_city: Columbus, location_state: OH
event_id: EVT00000154, load_id: LOAD00000077, trip_id: TRIP00000077, event_type: Delivery, facility_id: FAC00045, scheduled_datetime: 2022-01-02 16:14:20.109377, actual_datetime: 2022-01-02 16:56:17.228584, detention_minutes: 195, on_time_flag: True, location_city: Philadelphia, location_state: PA
