load_id: LOAD00000001, customer_id: CUST00183, route_id: RTE00019, load_date: 2022-01-01, load_type: Dry Van, weight_lbs: 19178, pieces: 13, revenue: 3045.23, fuel_surcharge: 406.72, accessorial_charges: 100, load_status: Completed, booking_type: Spot
load_id: LOAD00000110, customer_id: CUST00015, route_id: RTE00029, load_date: 2022-01-02, load_type: Dry Van, weight_lbs: 36817, pieces: 1, revenue: 6924.28, fuel_surcharge: 891.82, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00000111, customer_id: CUST00042, route_id: RTE00001, load_date: 2022-01-02, load_type: Refrigerated, weight_lbs: 37897, pieces: 1, revenue: 985.03, fuel_surcharge: 128.63, accessorial_charges: 150, load_status: Completed, booking_type: Contract
load_id: LOAD00000112, customer_id: CUST00175, route_id: RTE00038, load_date: 2022-01-02, load_type: Refrigerated, weight_lbs: 42780, pieces: 22, revenue: 3913.66, fuel_surcharge: 314.64, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000113, customer_id: CUST00018, route_id: RTE00035, load_date: 2022-01-02, load_type: Refrigerated, weight_lbs: 15979, pieces: 25, revenue: 2273.01, fuel_surcharge: 344.12, accessorial_charges: 75, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000114, customer_id: CUST00198, route_id: RTE00046, load_date: 2022-01-02, load_type: Refrigerated, weight_lbs: 21533, pieces: 17, revenue: 6231.98, fuel_surcharge: 499.18, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00000115, customer_id: CUST00135, route_id: RTE00006, load_date: 2022-01-02, load_type: Dry Van, weight_lbs: 42782, pieces: 7, revenue: 1548.42, fuel_surcharge: 189.0, accessorial_charges: 150, load_status: Completed, booking_type: Contract
load_id: LOAD00000116, customer_id: CUST00078, route_id: RTE00010, load_date: 2022-01-02, load_type: Refrigerated, weight_lbs: 19855, pieces: 7, revenue: 164.97, fuel_surcharge: 15.64, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000117, customer_id: CUST00137, route_id: RTE00004, load_date: 2022-01-02, load_type: Dry Van, weight_lbs: 37460, pieces: 18, revenue: 3545.72, fuel_surcharge: 383.23, accessorial_charges: 100, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000118, customer_id: CUST00145, route_id: RTE00056, load_date: 2022-01-02, load_type: Dry Van, weight_lbs: 12481, pieces: 21, revenue: 4836.23, fuel_surcharge: 309.24, accessorial_charges: 100, load_status: Completed, booking_type: Spot
load_id: LOAD00000119, customer_id: CUST00084, route_id: RTE00017, load_date: 2022-01-02, load_type: Refrigerated, weight_lbs: 14222, pieces: 20, revenue: 2298.83, fuel_surcharge: 384.2, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00000120, customer_id: CUST00085, route_id: RTE00002, load_date: 2022-01-02, load_type: Dry Van, weight_lbs: 23074, pieces: 25, revenue: 1417.56, fuel_surcharge: 153.34, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000121, customer_id: CUST00081, route_id: RTE00023, load_date: 2022-01-02, load_type: Dry Van, weight_lbs: 23011, pieces: 17, revenue: 2562.66, fuel_surcharge: 216.92, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000122, customer_id: CUST00164, route_id: RTE00017, load_date: 2022-01-02, load_type: Dry Van, weight_lbs: 12139, pieces: 20, revenue: 2148.93, fuel_surcharge: 384.2, accessorial_charges: 75, load_status: Completed, booking_type: Spot
load_id: LOAD00000123, customer_id: CUST00177, route_id: RTE00024, load_date: 2022-01-02, load_type: Dry Van, weight_lbs: 12381, pieces: 21, revenue: 2658.64, fuel_surcharge: 376.0, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000124, customer_id: CUST00040, route_id: RTE00016, load_date: 2022-01-02, load_type: Refrigerated, weight_lbs: 16897, pieces: 8, revenue: 5864.39, fuel_surcharge: 463.93, accessorial_charges: 100, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000125, customer_id: CUST00145, route_id: RTE00045, load_date: 2022-01-02, load_type: Dry Van, weight_lbs: 24461, pieces: 5, revenue: 1275.41, fuel_surcharge: 137.31, accessorial_charges: 50, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000126, customer_id: CUST00094, route_id: RTE00035, load_date: 2022-01-02, load_type: Dry Van, weight_lbs: 26167, pieces: 4, revenue: 2259.52, fuel_surcharge: 344.12, accessorial_charges: 75, load_status: Completed, booking_type: Spot
load_id: LOAD00000127, customer_id: CUST00138, route_id: RTE00032, load_date: 2022-01-02, load_type: Refrigerated, weight_lbs: 10559, pieces: 8, revenue: 4242.83, fuel_surcharge: 451.8, accessorial_charges: 50, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000128, customer_id: CUST00026, route_id: RTE00050, load_date: 2022-01-02, load_type: Dry Van, weight_lbs: 19319, pieces: 22, revenue: 1447.91, fuel_surcharge: 170.88, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000129, customer_id: CUST00126, route_id: RTE00035, load_date: 2022-01-02, load_type: Dry Van, weight_lbs: 19177, pieces: 19, revenue: 1801.54, fuel_surcharge: 344.12, accessorial_charges: 100, load_status: Completed, booking_type: Contract
load_id: LOAD00000130, customer_id: CUST00136, route_id: RTE00054, load_date: 2022-01-02, load_type: Dry Van, weight_lbs: 40002, pieces: 17, revenue: 2868.5, fuel_surcharge: 295.83, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00000131, customer_id: CUST00143, route_id: RTE00006, load_date: 2022-01-02, load_type: Dry Van, weight_lbs: 14273, pieces: 23, revenue: 1361.45, fuel_surcharge: 189.0, accessorial_charges: 50, load_status: Completed, booking_type: Spot
load_id: LOAD00000132, customer_id: CUST00098, route_id: RTE00050, load_date: 2022-01-02, load_type: Refrigerated, weight_lbs: 41678, pieces: 20, revenue: 1182.37, fuel_surcharge: 170.88, accessorial_charges: 200, load_status: Completed, booking_type: Contract
load_id: LOAD00000133, customer_id: CUST00178, route_id: RTE00028, load_date: 2022-01-02, load_type: Refrigerated, weight_lbs: 42051, pieces: 6, revenue: 3554.9, fuel_surcharge: 564.72, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000134, customer_id: CUST00117, route_id: RTE00015, load_date: 2022-01-02, load_type: Refrigerated, weight_lbs: 25714, pieces: 13, revenue: 270.3, fuel_surcharge: 13.8, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00000135, customer_id: CUST00123, route_id: RTE00003, load_date: 2022-01-02, load_type: Refrigerated, weight_lbs: 27353, pieces: 11, revenue: 5253.96, fuel_surcharge: 580.87, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00000136, customer_id: CUST00008, route_id: RTE00005, load_date: 2022-01-02, load_type: Dry Van, weight_lbs: 11601, pieces: 8, revenue: 4390.63, fuel_surcharge: 454.74, accessorial_charges: 100, load_status: Completed, booking_type: Contract
load_id: LOAD00000137, customer_id: CUST00190, route_id: RTE00029, load_date: 2022-01-02, load_type: Refrigerated, weight_lbs: 37667, pieces: 26, revenue: 6678.67, fuel_surcharge: 891.82, accessorial_charges: 150, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000138, customer_id: CUST00093, route_id: RTE00004, load_date: 2022-01-02, load_type: Refrigerated, weight_lbs: 11593, pieces: 11, revenue: 4127.84, fuel_surcharge: 383.23, accessorial_charges: 100, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000139, customer_id: CUST00192, route_id: RTE00010, load_date: 2022-01-02, load_type: Dry Van, weight_lbs: 14283, pieces: 11, revenue: 144.91, fuel_surcharge: 15.64, accessorial_charges: 200, load_status: Completed, booking_type: Spot
load_id: LOAD00000140, customer_id: CUST00118, route_id: RTE00025, load_date: 2022-01-02, load_type: Dry Van, weight_lbs: 28009, pieces: 10, revenue: 5181.01, fuel_surcharge: 565.38, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000141, customer_id: CUST00018, route_id: RTE00013, load_date: 2022-01-02, load_type: Dry Van, weight_lbs: 25605, pieces: 13, revenue: 1134.23, fuel_surcharge: 141.33, accessorial_charges: 75, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000142, customer_id: CUST00085, route_id: RTE00016, load_date: 2022-01-03, load_type: Dry Van, weight_lbs: 29047, pieces: 3, revenue: 5936.83, fuel_surcharge: 463.93, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000143, customer_id: CUST00175, route_id: RTE00056, load_date: 2022-01-03, load_type: Refrigerated, weight_lbs: 26524, pieces: 15, revenue: 4095.0, fuel_surcharge: 309.24, accessorial_charges: 150, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000144, customer_id: CUST00143, route_id: RTE00010, load_date: 2022-01-03, load_type: Refrigerated, weight_lbs: 27045, pieces: 26, revenue: 159.9, fuel_surcharge: 15.64, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00000145, customer_id: CUST00133, route_id: RTE00018, load_date: 2022-01-03, load_type: Refrigerated, weight_lbs: 31359, pieces: 1, revenue: 1517.16, fuel_surcharge: 187.6, accessorial_charges: 50, load_status: Completed, booking_type: Contract
load_id: LOAD00000146, customer_id: CUST00059, route_id: RTE00054, load_date: 2022-01-03, load_type: Refrigerated, weight_lbs: 33866, pieces: 17, revenue: 3485.04, fuel_surcharge: 295.83, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000147, customer_id: CUST00010, route_id: RTE00025, load_date: 2022-01-03, load_type: Refrigerated, weight_lbs: 19676, pieces: 22, revenue: 5365.21, fuel_surcharge: 565.38, accessorial_charges: 75, load_status: Completed, booking_type: Contract
load_id: LOAD00000148, customer_id: CUST00180, route_id: RTE00016, load_date: 2022-01-03, load_type: Refrigerated, weight_lbs: 20352, pieces: 20, revenue: 7620.93, fuel_surcharge: 463.93, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00000149, customer_id: CUST00191, route_id: RTE00006, load_date: 2022-01-03, load_type: Refrigerated, weight_lbs: 43562, pieces: 27, revenue: 1263.64, fuel_surcharge: 189.0, accessorial_charges: 75, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000150, customer_id: CUST00125, route_id: RTE00045, load_date: 2022-01-03, load_type: Dry Van, weight_lbs: 11869, pieces: 26, revenue: 1480.82, fuel_surcharge: 137.31, accessorial_charges: 150, load_status: Completed, booking_type: Contract
load_id: LOAD00000151, customer_id: CUST00092, route_id: RTE00052, load_date: 2022-01-03, load_type: Dry Van, weight_lbs: 24399, pieces: 28, revenue: 1127.05, fuel_surcharge: 273.36, accessorial_charges: 150, load_status: Completed, booking_type: Contract
load_id: LOAD00000152, customer_id: CUST00095, route_id: RTE00006, load_date: 2022-01-03, load_type: Refrigerated, weight_lbs: 32027, pieces: 1, revenue: 1642.32, fuel_surcharge: 189.0, accessorial_charges: 200, load_status: Completed, booking_type: Spot
load_id: LOAD00000153, customer_id: CUST00063, route_id: RTE00033, load_date: 2022-01-03, load_type: Refrigerated, weight_lbs: 30903, pieces: 17, revenue: 377.06, fuel_surcharge: 40.08, accessorial_charges: 150, load_status: Completed, booking_type: Spot
load_id: LOAD00000154, customer_id: CUST00073, route_id: RTE00025, load_date: 2022-01-03, load_type: Refrigerated, weight_lbs: 43072, pieces: 6, revenue: 5170.94, fuel_surcharge: 565.38, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000155, customer_id: CUST00125, route_id: RTE00037, load_date: 2022-01-03, load_type: Dry Van, weight_lbs: 22160, pieces: 5, revenue: 4288.08, fuel_surcharge: 537.81, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00000156, customer_id: CUST00159, route_id: RTE00006, load_date: 2022-01-03, load_type: Dry Van, weight_lbs: 41316, pieces: 2, revenue: 1473.45, fuel_surcharge: 189.0, accessorial_charges: 50, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000157, customer_id: CUST00145, route_id: RTE00026, load_date: 2022-01-03, load_type: Dry Van, weight_lbs: 37798, pieces: 24, revenue: 3674.15, fuel_surcharge: 555.52, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000158, customer_id: CUST00071, route_id: RTE00007, load_date: 2022-01-03, load_type: Dry Van, weight_lbs: 12043, pieces: 18, revenue: 4373.38, fuel_surcharge: 504.32, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000159, customer_id: CUST00096, route_id: RTE00018, load_date: 2022-01-03, load_type: Dry Van, weight_lbs: 18154, pieces: 4, revenue: 1301.75, fuel_surcharge: 187.6, accessorial_charges: 100, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000160, customer_id: CUST00028, route_id: RTE00021, load_date: 2022-01-03, load_type: Refrigerated, weight_lbs: 11545, pieces: 18, revenue: 4668.01, fuel_surcharge: 590.24, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000161, customer_id: CUST00191, route_id: RTE00036, load_date: 2022-01-03, load_type: Refrigerated, weight_lbs: 26732, pieces: 22, revenue: 603.36, fuel_surcharge: 86.46, accessorial_charges: 200, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000162, customer_id: CUST00003, route_id: RTE00046, load_date: 2022-01-03, load_type: Refrigerated, weight_lbs: 20934, pieces: 14, revenue: 7022.16, fuel_surcharge: 499.18, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000163, customer_id: CUST00063, route_id: RTE00004, load_date: 2022-01-03, load_type: Dry Van, weight_lbs: 18637, pieces: 8, revenue: 3330.02, fuel_surcharge: 383.23, accessorial_charges: 50, load_status: Completed, booking_type: Contract
load_id: LOAD00000164, customer_id: CUST00072, route_id: RTE00058, load_date: 2022-01-03, load_type: Dry Van, weight_lbs: 35494, pieces: 19, revenue: 1033.13, fuel_surcharge: 98.61, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000165, customer_id: CUST00107, route_id: RTE00015, load_date: 2022-01-03, load_type: Dry Van, weight_lbs: 25117, pieces: 23, revenue: 284.75, fuel_surcharge: 13.8, accessorial_charges: 150, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000166, customer_id: CUST00009, route_id: RTE00047, load_date: 2022-01-03, load_type: Refrigerated, weight_lbs: 21629, pieces: 12, revenue: 903.88, fuel_surcharge: 76.16, accessorial_charges: 200, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000167, customer_id: CUST00121, route_id: RTE00031, load_date: 2022-01-03, load_type: Refrigerated, weight_lbs: 39090, pieces: 23, revenue: 1494.15, fuel_surcharge: 185.6, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00000168, customer_id: CUST00111, route_id: RTE00021, load_date: 2022-01-03, load_type: Refrigerated, weight_lbs: 35815, pieces: 27, revenue: 4616.36, fuel_surcharge: 590.24, accessorial_charges: 200, load_status: Completed, booking_type: Spot
load_id: LOAD00000169, customer_id: CUST00154, route_id: RTE00022, load_date: 2022-01-03, load_type: Dry Van, weight_lbs: 25016, pieces: 25, revenue: 1018.27, fuel_surcharge: 161.53, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00000170, customer_id: CUST00098, route_id: RTE00025, load_date: 2022-01-03, load_type: Refrigerated, weight_lbs: 38403, pieces: 7, revenue: 5394.19, fuel_surcharge: 565.38, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00000171, customer_id: CUST00061, route_id: RTE00051, load_date: 2022-01-03, load_type: Refrigerated, weight_lbs: 29589, pieces: 7, revenue: 3262.13, fuel_surcharge: 460.0, accessorial_charges: 150, load_status: Completed, booking_type: Spot
load_id: LOAD00000172, customer_id: CUST00188, route_id: RTE00054, load_date: 2022-01-03, load_type: Refrigerated, weight_lbs: 34588, pieces: 14, revenue: 3126.36, fuel_surcharge: 295.83, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00000173, customer_id: CUST00029, route_id: RTE00050, load_date: 2022-01-03, load_type: Dry Van, weight_lbs: 43867, pieces: 4, revenue: 1481.95, fuel_surcharge: 170.88, accessorial_charges: 50, load_status: Completed, booking_type: Contract
load_id: LOAD00000174, customer_id: CUST00183, route_id: RTE00016, load_date: 2022-01-03, load_type: Dry Van, weight_lbs: 36560, pieces: 3, revenue: 7142.79, fuel_surcharge: 463.93, accessorial_charges: 50, load_status: Completed, booking_type: Contract
load_id: LOAD00000175, customer_id: CUST00174, route_id: RTE00058, load_date: 2022-01-03, load_type: Dry Van, weight_lbs: 30761, pieces: 14, revenue: 1324.96, fuel_surcharge: 98.61, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000176, customer_id: CUST00099, route_id: RTE00047, load_date: 2022-01-03, load_type: Dry Van, weight_lbs: 17160, pieces: 7, revenue: 900.54, fuel_surcharge: 76.16, accessorial_charges: 150, load_status: Completed, booking_type: Dedicated
