trip_id: TRIP00000001, load_id: LOAD00000001, driver_id: DRV00117, truck_id: TRK00035, trailer_id: TRL00167, dispatch_date: 2022-01-01, actual_distance_miles: 1314, actual_duration_hours: 26.2, fuel_gallons_used: 183.8, average_mpg: 7.15, idle_time_hours: 3.5, trip_status: Completed
trip_id: TRIP00000094, load_id: LOAD00000094, driver_id: DRV00141, truck_id: TRK00033, trailer_id: TRL00096, dispatch_date: 2022-01-02, actual_distance_miles: 1361, actual_duration_hours: 21.9, fuel_gallons_used: 188.2, average_mpg: 7.23, idle_time_hours: 4.9, trip_status: Completed
trip_id: TRIP00000095, load_id: LOAD00000095, driver_id: DRV00060, truck_id: TRK00099, trailer_id: TRL00167, dispatch_date: 2022-01-02, actual_distance_miles: 1250, actual_duration_hours: 20.3, fuel_gallons_used: 215.5, average_mpg: 5.8, idle_time_hours: 5.8, trip_status: Completed
trip_id: TRIP00000096, load_id: LOAD00000096, driver_id: DRV00030, truck_id: TRK00090, trailer_id: TRL00023, dispatch_date: 2022-01-02, actual_distance_miles: 1991, actual_duration_hours: 38.6, fuel_gallons_used: 338.0, average_mpg: 5.89, idle_time_hours: 10.6, trip_status: Completed
trip_id: TRIP00000097, load_id: LOAD00000097, driver_id: DRV00150, truck_id: TRK00057, trailer_id: TRL00153, dispatch_date: 2022-01-02, actual_distance_miles: 1410, actual_duration_hours: 25.5, fuel_gallons_used: 241.9, average_mpg: 5.83, idle_time_hours: 11.0, trip_status: Completed
trip_id: TRIP00000098, load_id: LOAD00000098, driver_id: DRV00126, truck_id: TRK00097, trailer_id: TRL00070, dispatch_date: 2022-01-02, actual_distance_miles: 682, actual_duration_hours: 12.5, fuel_gallons_used: 107.1, average_mpg: 6.37, idle_time_hours: 5.7, trip_status: Completed
trip_id: TRIP00000099, load_id: LOAD00000099, driver_id: DRV00033, truck_id: TRK00024, trailer_id: TRL00118, dispatch_date: 2022-01-02, actual_distance_miles: 677, actual_duration_hours: 11.9, fuel_gallons_used: 113.4, average_mpg: 5.97, idle_time_hours: 6.2, trip_status: Completed
trip_id: TRIP00000100, load_id: LOAD00000100, driver_id: DRV00005, truck_id: TRK00095, trailer_id: TRL00158, dispatch_date: 2022-01-02, actual_distance_miles: 2683, actual_duration_hours: 50.1, fuel_gallons_used: 358.2, average_mpg: 7.49, idle_time_hours: 11.3, trip_status: Completed
trip_id: TRIP00000101, load_id: LOAD00000101, driver_id: DRV00002, truck_id: TRK00112, trailer_id: TRL00074, dispatch_date: 2022-01-02, actual_distance_miles: 2918, actual_duration_hours: 53.5, fuel_gallons_used: 508.4, average_mpg: 5.74, idle_time_hours: 4.5, trip_status: Completed
trip_id: TRIP00000102, load_id: LOAD00000102, driver_id: DRV00129, truck_id: TRK00063, trailer_id: TRL00088, dispatch_date: 2022-01-02, actual_distance_miles: 767, actual_duration_hours: 12.9, fuel_gallons_used: 124.5, average_mpg: 6.16, idle_time_hours: 3.0, trip_status: Completed
trip_id: TRIP00000103, load_id: LOAD00000103, driver_id: DRV00109, truck_id: TRK00052, trailer_id: TRL00053, dispatch_date: 2022-01-02, actual_distance_miles: 1264, actual_duration_hours: 22.2, fuel_gallons_used: 198.4, average_mpg: 6.37, idle_time_hours: 2.8, trip_status: Completed
trip_id: TRIP00000104, load_id: LOAD00000104, driver_id: nan, truck_id: TRK00114, trailer_id: TRL00013, dispatch_date: 2022-01-02, actual_distance_miles: 1048, actual_duration_hours: 18.5, fuel_gallons_used: 143.2, average_mpg: 7.32, idle_time_hours: 4.6, trip_status: Completed
trip_id: TRIP00000105, load_id: LOAD00000105, driver_id: DRV00139, truck_id: TRK00115, trailer_id: TRL00073, dispatch_date: 2022-01-02, actual_distance_miles: 624, actual_duration_hours: 12.4, fuel_gallons_used: 102.3, average_mpg: 6.1, idle_time_hours: 11.6, trip_status: Completed
trip_id: TRIP00000106, load_id: LOAD00000106, driver_id: DRV00084, truck_id: TRK00026, trailer_id: TRL00099, dispatch_date: 2022-01-02, actual_distance_miles: 2569, actual_duration_hours: 49.2, fuel_gallons_used: 427.5, average_mpg: 6.01, idle_time_hours: 8.5, trip_status: Completed
trip_id: TRIP00000107, load_id: LOAD00000107, driver_id: DRV00124, truck_id: TRK00011, trailer_id: TRL00046, dispatch_date: 2022-01-02, actual_distance_miles: 498, actual_duration_hours: 8.9, fuel_gallons_used: 75.3, average_mpg: 6.61, idle_time_hours: 4.2, trip_status: Completed
trip_id: TRIP00000108, load_id: LOAD00000108, driver_id: DRV00111, truck_id: TRK00069, trailer_id: TRL00097, dispatch_date: 2022-01-02, actual_distance_miles: 91, actual_duration_hours: 1.4, fuel_gallons_used: 15.9, average_mpg: 5.74, idle_time_hours: 7.9, trip_status: Completed
trip_id: TRIP00000109, load_id: LOAD00000109, driver_id: DRV00071, truck_id: TRK00078, trailer_id: TRL00013, dispatch_date: 2022-01-02, actual_distance_miles: 1696, actual_duration_hours: 33.0, fuel_gallons_used: 233.0, average_mpg: 7.28, idle_time_hours: 2.9, trip_status: Completed
trip_id: TRIP00000110, load_id: LOAD00000110, driver_id: DRV00090, truck_id: TRK00067, trailer_id: TRL00027, dispatch_date: 2022-01-02, actual_distance_miles: 2669, actual_duration_hours: 51.9, fuel_gallons_used: 368.6, average_mpg: 7.24, idle_time_hours: 10.1, trip_status: Completed
trip_id: TRIP00000111, load_id: LOAD00000111, driver_id: DRV00075, truck_id: TRK00065, trailer_id: TRL00093, dispatch_date: 2022-01-02, actual_distance_miles: 690, actual_duration_hours: 11.1, fuel_gallons_used: 98.3, average_mpg: 7.02, idle_time_hours: 4.5, trip_status: Completed
trip_id: TRIP00000112, load_id: LOAD00000112, driver_id: DRV00079, truck_id: TRK00071, trailer_id: TRL00092, dispatch_date: 2022-01-02, actual_distance_miles: 1377, actual_duration_hours: 21.3, fuel_gallons_used: 244.1, average_mpg: 5.64, idle_time_hours: 4.7, trip_status: Completed
trip_id: TRIP00000113, load_id: LOAD00000113, driver_id: DRV00036, truck_id: TRK00062, trailer_id: TRL00064, dispatch_date: 2022-01-02, actual_distance_miles: 1262, actual_duration_hours: 23.4, fuel_gallons_used: 206.2, average_mpg: 6.12, idle_time_hours: 6.4, trip_status: Completed
trip_id: TRIP00000114, load_id: LOAD00000114, driver_id: DRV00114, truck_id: TRK00030, trailer_id: TRL00083, dispatch_date: 2022-01-02, actual_distance_miles: 2367, actual_duration_hours: 43.6, fuel_gallons_used: 400.5, average_mpg: 5.91, idle_time_hours: 11.7, trip_status: Completed
trip_id: TRIP00000115, load_id: LOAD00000115, driver_id: DRV00141, truck_id: TRK00080, trailer_id: TRL00163, dispatch_date: 2022-01-02, actual_distance_miles: 663, actual_duration_hours: 11.6, fuel_gallons_used: 100.9, average_mpg: 6.57, idle_time_hours: 6.1, trip_status: Completed
trip_id: TRIP00000116, load_id: LOAD00000116, driver_id: DRV00147, truck_id: TRK00114, trailer_id: TRL00025, dispatch_date: 2022-01-02, actual_distance_miles: 92, actual_duration_hours: 1.7, fuel_gallons_used: 15.1, average_mpg: 6.09, idle_time_hours: 3.3, trip_status: Completed
trip_id: TRIP00000117, load_id: LOAD00000117, driver_id: DRV00018, truck_id: TRK00091, trailer_id: TRL00001, dispatch_date: 2022-01-02, actual_distance_miles: 2098, actual_duration_hours: 35.9, fuel_gallons_used: 369.4, average_mpg: 5.68, idle_time_hours: 9.6, trip_status: Completed
trip_id: TRIP00000118, load_id: LOAD00000118, driver_id: DRV00127, truck_id: TRK00085, trailer_id: TRL00111, dispatch_date: 2022-01-02, actual_distance_miles: 1782, actual_duration_hours: 29.2, fuel_gallons_used: 318.8, average_mpg: 5.59, idle_time_hours: 2.4, trip_status: Completed
trip_id: TRIP00000119, load_id: LOAD00000119, driver_id: DRV00019, truck_id: TRK00069, trailer_id: TRL00120, dispatch_date: 2022-01-02, actual_distance_miles: 1178, actual_duration_hours: 19.9, fuel_gallons_used: 190.6, average_mpg: 6.18, idle_time_hours: 11.4, trip_status: Completed
trip_id: TRIP00000120, load_id: LOAD00000120, driver_id: DRV00069, truck_id: TRK00038, trailer_id: TRL00104, dispatch_date: 2022-01-02, actual_distance_miles: 732, actual_duration_hours: 12.1, fuel_gallons_used: 109.4, average_mpg: 6.69, idle_time_hours: 2.2, trip_status: Completed
trip_id: TRIP00000121, load_id: LOAD00000121, driver_id: DRV00113, truck_id: TRK00099, trailer_id: TRL00077, dispatch_date: 2022-01-02, actual_distance_miles: 1299, actual_duration_hours: 22.9, fuel_gallons_used: 202.0, average_mpg: 6.43, idle_time_hours: 3.8, trip_status: Completed
trip_id: TRIP00000122, load_id: LOAD00000122, driver_id: DRV00015, truck_id: TRK00112, trailer_id: TRL00110, dispatch_date: 2022-01-02, actual_distance_miles: 1153, actual_duration_hours: 18.5, fuel_gallons_used: 205.9, average_mpg: 5.6, idle_time_hours: 5.7, trip_status: Completed
trip_id: TRIP00000123, load_id: LOAD00000123, driver_id: DRV00101, truck_id: TRK00095, trailer_id: TRL00122, dispatch_date: 2022-01-02, actual_distance_miles: 1213, actual_duration_hours: 23.9, fuel_gallons_used: 161.9, average_mpg: 7.49, idle_time_hours: 2.4, trip_status: Completed
trip_id: TRIP00000124, load_id: LOAD00000124, driver_id: DRV00119, truck_id: TRK00050, trailer_id: TRL00071, dispatch_date: 2022-01-02, actual_distance_miles: 2940, actual_duration_hours: 46.2, fuel_gallons_used: 417.0, average_mpg: 7.05, idle_time_hours: 9.3, trip_status: Completed
trip_id: TRIP00000125, load_id: LOAD00000125, driver_id: DRV00111, truck_id: TRK00045, trailer_id: TRL00106, dispatch_date: 2022-01-02, actual_distance_miles: 629, actual_duration_hours: 12.3, fuel_gallons_used: 102.4, average_mpg: 6.14, idle_time_hours: 4.8, trip_status: Completed
trip_id: TRIP00000126, load_id: LOAD00000126, driver_id: DRV00017, truck_id: TRK00097, trailer_id: TRL00154, dispatch_date: 2022-01-02, actual_distance_miles: 1258, actual_duration_hours: 24.1, fuel_gallons_used: 190.0, average_mpg: 6.62, idle_time_hours: 10.8, trip_status: Completed
trip_id: TRIP00000127, load_id: LOAD00000127, driver_id: DRV00108, truck_id: TRK00114, trailer_id: TRL00150, dispatch_date: 2022-01-02, actual_distance_miles: 2296, actual_duration_hours: 37.8, fuel_gallons_used: 347.9, average_mpg: 6.6, idle_time_hours: 9.8, trip_status: Completed
trip_id: TRIP00000128, load_id: LOAD00000128, driver_id: DRV00119, truck_id: TRK00051, trailer_id: TRL00042, dispatch_date: 2022-01-02, actual_distance_miles: 736, actual_duration_hours: 12.7, fuel_gallons_used: 100.4, average_mpg: 7.33, idle_time_hours: 10.5, trip_status: Completed
trip_id: TRIP00000129, load_id: LOAD00000129, driver_id: DRV00110, truck_id: TRK00029, trailer_id: TRL00073, dispatch_date: 2022-01-02, actual_distance_miles: 1260, actual_duration_hours: 21.0, fuel_gallons_used: 178.7, average_mpg: 7.05, idle_time_hours: 4.8, trip_status: Completed
trip_id: TRIP00000130, load_id: LOAD00000130, driver_id: DRV00103, truck_id: TRK00025, trailer_id: TRL00079, dispatch_date: 2022-01-02, actual_distance_miles: 1651, actual_duration_hours: 31.1, fuel_gallons_used: 222.5, average_mpg: 7.42, idle_time_hours: 3.3, trip_status: Completed
trip_id: TRIP00000131, load_id: LOAD00000131, driver_id: DRV00105, truck_id: TRK00030, trailer_id: TRL00119, dispatch_date: 2022-01-02, actual_distance_miles: 717, actual_duration_hours: 12.5, fuel_gallons_used: 121.9, average_mpg: 5.88, idle_time_hours: 6.9, trip_status: Completed
trip_id: TRIP00000132, load_id: LOAD00000132, driver_id: DRV00066, truck_id: TRK00016, trailer_id: TRL00029, dispatch_date: 2022-01-02, actual_distance_miles: 709, actual_duration_hours: 11.4, fuel_gallons_used: 119.4, average_mpg: 5.94, idle_time_hours: 5.4, trip_status: Completed
trip_id: TRIP00000133, load_id: LOAD00000133, driver_id: DRV00033, truck_id: TRK00083, trailer_id: TRL00137, dispatch_date: 2022-01-02, actual_distance_miles: 2288, actual_duration_hours: 38.8, fuel_gallons_used: 337.5, average_mpg: 6.78, idle_time_hours: 10.9, trip_status: Completed
trip_id: TRIP00000134, load_id: LOAD00000134, driver_id: DRV00111, truck_id: TRK00038, trailer_id: TRL00089, dispatch_date: 2022-01-02, actual_distance_miles: 96, actual_duration_hours: 1.7, fuel_gallons_used: 15.6, average_mpg: 6.15, idle_time_hours: 11.7, trip_status: Completed
trip_id: TRIP00000135, load_id: LOAD00000135, driver_id: DRV00012, truck_id: TRK00038, trailer_id: TRL00090, dispatch_date: 2022-01-02, actual_distance_miles: 2089, actual_duration_hours: 41.7, fuel_gallons_used: 294.2, average_mpg: 7.1, idle_time_hours: 3.9, trip_status: Completed
trip_id: TRIP00000136, load_id: LOAD00000136, driver_id: DRV00014, truck_id: TRK00108, trailer_id: TRL00164, dispatch_date: 2022-01-02, actual_distance_miles: 1872, actual_duration_hours: 29.2, fuel_gallons_used: 304.4, average_mpg: 6.15, idle_time_hours: 6.7, trip_status: Completed
trip_id: TRIP00000137, load_id: LOAD00000137, driver_id: DRV00037, truck_id: TRK00061, trailer_id: TRL00163, dispatch_date: 2022-01-02, actual_distance_miles: 2655, actual_duration_hours: 47.6, fuel_gallons_used: 404.1, average_mpg: 6.57, idle_time_hours: 9.4, trip_status: Completed
trip_id: TRIP00000138, load_id: LOAD00000138, driver_id: DRV00083, truck_id: TRK00059, trailer_id: TRL00109, dispatch_date: 2022-01-02, actual_distance_miles: 2029, actual_duration_hours: 38.6, fuel_gallons_used: 275.7, average_mpg: 7.36, idle_time_hours: 2.8, trip_status: Completed
trip_id: TRIP00000139, load_id: LOAD00000139, driver_id: DRV00043, truck_id: TRK00015, trailer_id: TRL00055, dispatch_date: 2022-01-02, actual_distance_miles: 99, actual_duration_hours: 1.9, fuel_gallons_used: 14.6, average_mpg: 6.78, idle_time_hours: 6.1, trip_status: Completed
trip_id: TRIP00000140, load_id: LOAD00000140, driver_id: DRV00098, truck_id: TRK00031, trailer_id: TRL00176, dispatch_date: 2022-01-02, actual_distance_miles: 3117, actual_duration_hours: 54.5, fuel_gallons_used: 562.6, average_mpg: 5.54, idle_time_hours: 7.1, trip_status: Completed
trip_id: TRIP00000141, load_id: LOAD00000141, driver_id: DRV00107, truck_id: TRK00033, trailer_id: TRL00131, dispatch_date: 2022-01-02, actual_distance_miles: 676, actual_duration_hours: 12.1, fuel_gallons_used: 115.2, average_mpg: 5.87, idle_time_hours: 4.6, trip_status: Completed
trip_id: TRIP00000142, load_id: LOAD00000142, driver_id: DRV00066, truck_id: TRK00057, trailer_id: TRL00112, dispatch_date: 2022-01-03, actual_distance_miles: 2682, actual_duration_hours: 44.3, fuel_gallons_used: 398.5, average_mpg: 6.73, idle_time_hours: 2.5, trip_status: Completed
trip_id: TRIP00000143, load_id: LOAD00000143, driver_id: DRV00071, truck_id: TRK00024, trailer_id: TRL00051, dispatch_date: 2022-01-03, actual_distance_miles: 1703, actual_duration_hours: 32.9, fuel_gallons_used: 240.9, average_mpg: 7.07, idle_time_hours: 2.6, trip_status: Completed
trip_id: TRIP00000144, load_id: LOAD00000144, driver_id: DRV00149, truck_id: TRK00105, trailer_id: TRL00016, dispatch_date: 2022-01-03, actual_distance_miles: 91, actual_duration_hours: 1.6, fuel_gallons_used: 12.9, average_mpg: 7.06, idle_time_hours: 3.8, trip_status: Completed
trip_id: TRIP00000145, load_id: LOAD00000145, driver_id: DRV00014, truck_id: TRK00067, trailer_id: TRL00092, dispatch_date: 2022-01-03, actual_distance_miles: 664, actual_duration_hours: 11.3, fuel_gallons_used: 119.0, average_mpg: 5.58, idle_time_hours: 2.2, trip_status: Completed
trip_id: TRIP00000146, load_id: LOAD00000146, driver_id: DRV00020, truck_id: TRK00080, trailer_id: TRL00089, dispatch_date: 2022-01-03, actual_distance_miles: 1568, actual_duration_hours: 26.9, fuel_gallons_used: 221.2, average_mpg: 7.09, idle_time_hours: 9.3, trip_status: Completed
trip_id: TRIP00000147, load_id: LOAD00000147, driver_id: DRV00001, truck_id: TRK00079, trailer_id: TRL00047, dispatch_date: 2022-01-03, actual_distance_miles: 3292, actual_duration_hours: 64.0, fuel_gallons_used: 503.4, average_mpg: 6.54, idle_time_hours: 5.4, trip_status: Completed
trip_id: TRIP00000148, load_id: LOAD00000148, driver_id: DRV00095, truck_id: TRK00072, trailer_id: TRL00126, dispatch_date: 2022-01-03, actual_distance_miles: 2785, actual_duration_hours: 46.0, fuel_gallons_used: 410.8, average_mpg: 6.78, idle_time_hours: 4.4, trip_status: Completed
trip_id: TRIP00000149, load_id: LOAD00000149, driver_id: DRV00037, truck_id: TRK00030, trailer_id: TRL00031, dispatch_date: 2022-01-03, actual_distance_miles: 689, actual_duration_hours: 11.7, fuel_gallons_used: 103.9, average_mpg: 6.63, idle_time_hours: 3.2, trip_status: Completed
trip_id: TRIP00000150, load_id: LOAD00000150, driver_id: DRV00146, truck_id: TRK00089, trailer_id: TRL00046, dispatch_date: 2022-01-03, actual_distance_miles: 630, actual_duration_hours: 11.7, fuel_gallons_used: 88.0, average_mpg: 7.16, idle_time_hours: 7.9, trip_status: Completed
trip_id: TRIP00000151, load_id: LOAD00000151, driver_id: DRV00120, truck_id: TRK00052, trailer_id: TRL00118, dispatch_date: 2022-01-03, actual_distance_miles: 826, actual_duration_hours: 13.5, fuel_gallons_used: 126.7, average_mpg: 6.52, idle_time_hours: 10.7, trip_status: Completed
trip_id: TRIP00000152, load_id: LOAD00000152, driver_id: DRV00146, truck_id: TRK00097, trailer_id: TRL00132, dispatch_date: 2022-01-03, actual_distance_miles: 721, actual_duration_hours: 11.1, fuel_gallons_used: 118.6, average_mpg: 6.08, idle_time_hours: 11.4, trip_status: Completed
trip_id: TRIP00000153, load_id: LOAD00000153, driver_id: DRV00002, truck_id: TRK00035, trailer_id: TRL00129, dispatch_date: 2022-01-03, actual_distance_miles: 171, actual_duration_hours: 2.7, fuel_gallons_used: 23.0, average_mpg: 7.42, idle_time_hours: 4.3, trip_status: Completed
trip_id: TRIP00000154, load_id: LOAD00000154, driver_id: DRV00122, truck_id: TRK00080, trailer_id: TRL00053, dispatch_date: 2022-01-03, actual_distance_miles: 3315, actual_duration_hours: 53.1, fuel_gallons_used: 474.2, average_mpg: 6.99, idle_time_hours: 6.0, trip_status: Completed
trip_id: TRIP00000155, load_id: LOAD00000155, driver_id: DRV00063, truck_id: TRK00112, trailer_id: TRL00174, dispatch_date: 2022-01-03, actual_distance_miles: 2652, actual_duration_hours: 51.9, fuel_gallons_used: 376.2, average_mpg: 7.05, idle_time_hours: 4.3, trip_status: Completed
trip_id: TRIP00000156, load_id: LOAD00000156, driver_id: DRV00055, truck_id: TRK00013, trailer_id: TRL00035, dispatch_date: 2022-01-03, actual_distance_miles: 713, actual_duration_hours: 13.3, fuel_gallons_used: 97.9, average_mpg: 7.28, idle_time_hours: 7.1, trip_status: Completed
trip_id: TRIP00000157, load_id: LOAD00000157, driver_id: DRV00079, truck_id: TRK00041, trailer_id: TRL00177, dispatch_date: 2022-01-03, actual_distance_miles: 2004, actual_duration_hours: 39.9, fuel_gallons_used: 319.6, average_mpg: 6.27, idle_time_hours: 11.0, trip_status: Completed
trip_id: TRIP00000158, load_id: LOAD00000158, driver_id: DRV00024, truck_id: TRK00031, trailer_id: TRL00020, dispatch_date: 2022-01-03, actual_distance_miles: 1618, actual_duration_hours: 29.9, fuel_gallons_used: 272.4, average_mpg: 5.94, idle_time_hours: 9.7, trip_status: Completed
trip_id: TRIP00000159, load_id: LOAD00000159, driver_id: DRV00090, truck_id: nan, trailer_id: TRL00032, dispatch_date: 2022-01-03, actual_distance_miles: 697, actual_duration_hours: 13.4, fuel_gallons_used: 108.7, average_mpg: 6.41, idle_time_hours: 11.7, trip_status: Completed
